episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
34.136471295999996,4.049999999999999,22.222986557440002,5.0,800,2,4000,4000,False,800,1,7efb0c4f0c2943958598ad4fc991afb3,2021-08-06_12-47-35,1628246855,3.8788816928863525,3.8788816928863525,82136,Annas-MBP,192.168.1.24,3.8788816928863525,0,1,aefbb_00000,"[23.049999999999997, 27.049999999999997, 30.050000000000004, 18.049999999999997, 19.049999999999997, 29.049999999999997, 28.049999999999997, 20.049999999999997, 14.049999999999999, 8.049999999999999, 12.049999999999999, 22.049999999999997, 25.049999999999997, 29.049999999999997, 20.049999999999997, 26.049999999999997, 24.050000000000004, 27.049999999999997, 23.049999999999997, 26.050000000000004, 18.05, 17.049999999999997, 23.049999999999997, 23.049999999999997, 20.05, 15.049999999999999, 20.049999999999997, 17.049999999999997, 22.049999999999997, 32.05, 17.05, 31.7810048, 13.049999999999999, 24.049999999999997, 18.049999999999997, 29.049999999999997, 11.049999999999999, 26.049999999999997, 28.049999999999997, 32.363124096, 19.049999999999997, 18.049999999999997, 19.049999999999997, 29.050000000000004, 14.049999999999999, 19.049999999999997, 20.049999999999997, 18.05, 10.049999999999999, 23.049999999999997, 24.049999999999997, 28.049999999999997, 20.049999999999997, 17.049999999999997, 12.049999999999999, 5.05, 31.049999999999997, 20.05, 27.049999999999997, 24.049999999999997, 6.05, 18.049999999999997, 13.049999999999999, 29.049999999999997, 23.050000000000004, 16.049999999999997, 26.049999999999997, 25.049999999999997, 17.05, 13.049999999999999, 15.049999999999999, 24.049999999999997, 16.049999999999997, 16.049999999999997, 24.050000000000004, 24.049999999999997, 21.049999999999997, 13.049999999999999, 19.049999999999997, 26.049999999999997, 24.049999999999997, 18.05, 25.049999999999997, 24.049999999999997, 30.049999999999997, 31.761004800000002, 25.049999999999997, 21.049999999999997, 25.049999999999997, 26.050000000000004, 21.049999999999997, 17.05, 26.049999999999997, 18.049999999999997, 19.05, 24.049999999999997, 20.05, 26.049999999999997, 21.05, 18.049999999999997, 24.049999999999997, 31.049999999999997, 13.049999999999999, 30.049999999999997, 30.049999999999997, 19.050000000000004, 17.049999999999997, 20.05, 28.05, 7.049999999999999, 33.104394496000005, 21.05, 18.05, 12.049999999999999, 14.049999999999999, 18.05, 22.050000000000004, 9.049999999999999, 10.049999999999999, 27.049999999999997, 25.05, 25.049999999999997, 27.049999999999997, 24.05, 31.856624896, 21.050000000000004, 26.05, 28.049999999999997, 20.049999999999997, 28.049999999999997, 22.049999999999997, 11.049999999999999, 15.049999999999999, 32.05, 15.049999999999999, 16.050000000000004, 19.049999999999997, 24.050000000000004, 29.049999999999997, 30.049999999999997, 19.050000000000004, 25.049999999999997, 13.049999999999999, 21.049999999999997, 32.55080409599999, 12.049999999999999, 27.049999999999997, 21.049999999999997, 30.049999999999997, 21.049999999999997, 27.049999999999997, 24.049999999999997, 18.049999999999997, 23.05, 27.049999999999997, 25.05, 14.049999999999999, 14.049999999999999, 27.049999999999997, 29.050000000000004, 27.049999999999997, 24.049999999999997, 32.495584896, 22.049999999999997, 19.05, 23.050000000000004, 28.049999999999997, 18.05, 29.050000000000004, 22.05, 22.049999999999997, 29.049999999999997, 18.049999999999997, 29.049999999999997, 31.049999999999997, 28.049999999999997, 29.049999999999997, 22.049999999999997, 27.049999999999997, 17.049999999999997, 31.049999999999997, 32.505834496, 10.049999999999999, 21.049999999999997, 10.049999999999999, 19.049999999999997, 7.05, 29.049999999999997, 30.049999999999997, 17.049999999999997, 24.049999999999997, 23.049999999999997, 32.05, 22.050000000000004, 15.049999999999999, 27.050000000000004, 27.049999999999997, 10.05, 25.049999999999997, 25.049999999999997, 8.049999999999999, 16.049999999999997, 17.049999999999997, 16.05, 33.05, 32.362724095999994, 33.05, 22.049999999999997, 30.049999999999997, 28.049999999999997, 18.050000000000004, 17.049999999999997, 20.05, 23.049999999999997, 19.049999999999997, 32.05, 23.049999999999997, 19.05, 31.916224896000003, 21.049999999999997, 32.05, 20.05, 25.050000000000004, 28.049999999999997, 27.049999999999997, 18.049999999999997, 25.049999999999997, 12.049999999999999, 17.049999999999997, 20.050000000000004, 20.049999999999997, 27.049999999999997, 16.049999999999997, 26.049999999999997, 19.049999999999997, 31.05, 19.049999999999997, 16.049999999999997, 27.05, 30.049999999999997, 17.049999999999997, 15.049999999999999, 24.049999999999997, 10.049999999999999, 27.049999999999997, 21.049999999999997, 32.050000000000004, 25.049999999999997, 26.049999999999997, 13.049999999999999, 17.049999999999997, 21.049999999999997, 17.049999999999997, 23.049999999999997, 24.049999999999997, 24.049999999999997, 18.049999999999997, 25.049999999999997, 27.049999999999997, 6.049999999999999, 32.303124096, 29.049999999999997, 21.049999999999997, 22.049999999999997, 29.049999999999997, 29.049999999999997, 22.049999999999997, 21.049999999999997, 20.049999999999997, 32.05, 17.049999999999997, 33.05, 20.05, 15.049999999999999, 23.049999999999997, 18.05, 19.049999999999997, 29.05, 33.05, 22.050000000000004, 20.049999999999997, 16.049999999999997, 14.049999999999999, 19.049999999999997, 17.049999999999997, 23.049999999999997, 22.049999999999997, 28.049999999999997, 29.049999999999997, 22.049999999999997, 17.049999999999997, 25.049999999999997, 24.049999999999997, 16.049999999999997, 13.049999999999999, 5.05, 31.049999999999997, 17.049999999999997, 23.05, 15.049999999999999, 17.05, 17.049999999999997, 26.050000000000004, 20.050000000000004, 31.049999999999997, 19.049999999999997, 26.049999999999997, 27.049999999999997, 23.049999999999997, 33.05, 19.049999999999997, 15.049999999999999, 21.05, 32.049274496, 31.049999999999997, 8.049999999999999, 22.049999999999997, 19.049999999999997, 15.049999999999999, 13.049999999999999, 30.049999999999997, 17.049999999999997, 25.049999999999997, 19.049999999999997, 31.8010048, 22.049999999999997, 16.05, 22.05, 18.05, 32.05, 31.8010048, 15.049999999999999, 24.049999999999997, 16.05, 28.049999999999997, 32.393584896, 32.257754496000004, 32.0294848, 20.049999999999997, 27.049999999999997, 26.049999999999997, 29.05, 25.049999999999997, 15.049999999999999, 32.05, 6.049999999999999, 30.049999999999997, 18.049999999999997, 12.049999999999999, 20.049999999999997, 26.049999999999997, 26.050000000000004, 21.049999999999997, 24.05, 25.05, 28.049999999999997, 32.05, 18.049999999999997, 18.049999999999997, 24.050000000000004, 20.049999999999997, 21.049999999999997, 20.049999999999997, 9.049999999999999, 14.049999999999999, 24.05, 21.049999999999997, 17.05, 21.049999999999997, 17.049999999999997, 25.05, 14.049999999999999, 20.050000000000004, 29.049999999999997, 13.049999999999999, 32.616173696, 21.049999999999997, 16.049999999999997, 19.049999999999997, 28.049999999999997, 30.049999999999997, 17.049999999999997, 23.050000000000004, 26.049999999999997, 27.049999999999997, 21.049999999999997, 14.049999999999999, 17.05, 24.049999999999997, 30.049999999999997, 16.05, 29.049999999999997, 24.049999999999997, 33.728234496, 25.050000000000004, 33.05, 29.050000000000004, 30.049999999999997, 31.049999999999997, 26.049999999999997, 32.05, 28.049999999999997, 20.05, 24.05, 16.049999999999997, 29.049999999999997, 24.049999999999997, 31.049999999999997, 21.049999999999997, 19.049999999999997, 29.049999999999997, 21.049999999999997, 31.049999999999997, 25.049999999999997, 28.049999999999997, 29.05, 22.049999999999997, 21.049999999999997, 32.05, 16.05, 30.049999999999997, 20.049999999999997, 15.049999999999999, 24.049999999999997, 21.049999999999997, 27.05, 20.049999999999997, 26.049999999999997, 24.049999999999997, 22.049999999999997, 14.049999999999999, 33.984221696000006, 20.049999999999997, 29.049999999999997, 23.049999999999997, 26.05, 26.049999999999997, 20.049999999999997, 24.049999999999997, 20.049999999999997, 31.05, 25.049999999999997, 17.049999999999997, 9.049999999999999, 31.049999999999997, 22.05, 28.05, 21.049999999999997, 19.049999999999997, 21.049999999999997, 26.049999999999997, 9.049999999999999, 24.049999999999997, 29.049999999999997, 28.049999999999997, 25.049999999999997, 23.049999999999997, 22.049999999999997, 29.050000000000004, 23.049999999999997, 21.049999999999997, 19.049999999999997, 17.049999999999997, 18.049999999999997, 19.049999999999997, 21.049999999999997, 22.049999999999997, 21.05, 22.049999999999997, 19.049999999999997, 24.049999999999997, 32.770144896, 33.113933696, 24.050000000000004, 24.049999999999997, 19.05, 20.049999999999997, 29.049999999999997, 18.049999999999997, 33.017824896, 25.049999999999997, 25.049999999999997, 16.049999999999997, 23.05, 28.049999999999997, 29.049999999999997, 28.049999999999997, 14.049999999999999, 34.002084096000004, 25.049999999999997, 26.049999999999997, 16.049999999999997, 30.049999999999997, 21.049999999999997, 17.049999999999997, 33.031223296, 13.049999999999999, 29.049999999999997, 18.05, 11.049999999999999, 19.05, 29.049999999999997, 18.05, 19.049999999999997, 25.049999999999997, 21.049999999999997, 21.049999999999997, 27.049999999999997, 30.049999999999997, 18.049999999999997, 17.049999999999997, 18.049999999999997, 33.352474496, 24.049999999999997, 19.049999999999997, 24.049999999999997, 21.049999999999997, 21.05, 18.049999999999997, 19.05, 15.049999999999999, 17.049999999999997, 25.049999999999997, 22.05, 23.049999999999997, 20.049999999999997, 21.049999999999997, 9.049999999999999, 21.050000000000004, 33.05, 17.049999999999997, 22.049999999999997, 32.078624896, 22.049999999999997, 18.050000000000004, 15.049999999999999, 18.049999999999997, 23.049999999999997, 13.049999999999999, 29.049999999999997, 23.050000000000004, 21.049999999999997, 29.049999999999997, 17.05, 24.049999999999997, 20.049999999999997, 14.049999999999999, 25.049999999999997, 30.049999999999997, 16.05, 17.049999999999997, 18.049999999999997, 21.05, 14.049999999999999, 30.049999999999997, 16.049999999999997, 26.049999999999997, 17.049999999999997, 20.05, 30.049999999999997, 23.049999999999997, 32.798173696, 20.049999999999997, 30.049999999999997, 30.049999999999997, 23.050000000000004, 18.049999999999997, 21.049999999999997, 32.0094848, 24.049999999999997, 26.049999999999997, 34.042484096, 17.05, 15.049999999999999, 13.049999999999999, 25.049999999999997, 23.05, 25.050000000000004, 21.049999999999997, 23.049999999999997, 24.05, 17.049999999999997, 18.050000000000004, 33.629972096, 27.049999999999997, 19.049999999999997, 19.049999999999997, 10.049999999999999, 25.049999999999997, 17.050000000000004, 20.049999999999997, 26.049999999999997, 24.049999999999997, 8.049999999999999, 18.049999999999997, 15.049999999999999, 18.049999999999997, 23.049999999999997, 14.049999999999999, 21.049999999999997, 19.05, 25.049999999999997, 16.049999999999997, 12.049999999999999, 28.049999999999997, 21.049999999999997, 19.049999999999997, 11.049999999999999, 11.049999999999999, 24.049999999999997, 17.049999999999997, 20.049999999999997, 27.049999999999997, 31.05, 23.049999999999997, 4.049999999999999, 7.049999999999999, 16.049999999999997, 13.049999999999999, 18.049999999999997, 28.049999999999997, 19.049999999999997, 32.05, 17.05, 29.049999999999997, 30.049999999999997, 30.049999999999997, 25.050000000000004, 29.050000000000004, 23.049999999999997, 23.049999999999997, 23.049999999999997, 12.049999999999999, 18.049999999999997, 22.05, 24.050000000000004, 17.049999999999997, 20.05, 19.05, 34.136471295999996, 15.049999999999999, 21.049999999999997, 19.050000000000004, 20.049999999999997, 23.049999999999997, 19.05, 23.05, 16.05, 26.049999999999997, 11.049999999999999, 22.049999999999997, 17.049999999999997, 20.049999999999997, 13.049999999999999, 24.049999999999997, 11.049999999999999, 21.05, 28.049999999999997, 16.049999999999997, 14.049999999999999, 30.049999999999997, 15.049999999999999, 32.556173696, 27.050000000000004, 19.05, 22.049999999999997, 33.651293695999996, 20.049999999999997, 23.049999999999997, 18.049999999999997, 24.049999999999997, 28.049999999999997, 29.049999999999997, 26.049999999999997, 12.049999999999999, 25.049999999999997, 20.049999999999997, 21.049999999999997, 27.049999999999997, 14.049999999999999, 16.049999999999997, 19.049999999999997, 20.049999999999997, 27.049999999999997, 15.049999999999999, 24.049999999999997, 32.440864896, 21.049999999999997, 32.129674496, 16.049999999999997, 32.257354496, 18.049999999999997, 19.050000000000004, 31.049999999999997, 26.05, 28.05, 25.049999999999997, 28.05, 26.049999999999997, 27.049999999999997, 18.049999999999997, 24.049999999999997, 25.049999999999997, 33.05, 29.049999999999997, 15.049999999999999, 15.049999999999999, 23.049999999999997, 20.05, 31.049999999999997, 17.049999999999997, 17.049999999999997, 13.049999999999999, 11.049999999999999, 32.778573695999995, 18.049999999999997, 18.049999999999997, 30.049999999999997, 23.049999999999997, 25.050000000000004, 23.049999999999997, 32.373984895999996, 21.049999999999997, 20.049999999999997, 18.049999999999997, 12.049999999999999, 32.044704896, 19.049999999999997, 27.049999999999997, 18.049999999999997, 32.734314495999996, 20.049999999999997, 25.050000000000004, 22.05, 29.049999999999997, 17.049999999999997, 15.049999999999999, 26.049999999999997, 26.049999999999997, 17.049999999999997, 19.049999999999997, 19.049999999999997, 24.049999999999997, 5.049999999999999, 29.049999999999997, 30.049999999999997, 23.050000000000004, 31.985004800000002, 23.049999999999997, 18.049999999999997, 20.049999999999997, 17.05, 9.049999999999999, 27.05, 26.049999999999997, 28.05, 16.049999999999997, 22.049999999999997, 21.049999999999997, 22.05, 24.049999999999997, 32.05, 24.049999999999997, 23.049999999999997, 12.049999999999999, 15.049999999999999, 33.823143296000005, 32.170074496, 14.049999999999999, 31.049999999999997, 18.05, 27.05, 17.049999999999997, 9.049999999999999, 26.05, 19.049999999999997, 27.05, 24.049999999999997, 24.049999999999997, 17.049999999999997, 21.05, 26.049999999999997, 21.049999999999997, 28.05, 27.05, 10.049999999999999, 17.049999999999997, 21.049999999999997, 25.05, 25.050000000000004, 8.049999999999999, 28.049999999999997, 27.049999999999997, 17.049999999999997, 25.05, 24.049999999999997, 21.049999999999997, 21.049999999999997, 18.049999999999997, 20.05]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.12683749258488433,0.5418195657763465,0.039628718508177556,0.04465016408421767,0.0,1535.376,2605.225,31.427,127279.47,2273.608,1759.318,1.875,4000,4000,4000,4000,33.166666666666664,72.8,0.20000000298023224,4.999999873689376e-05,65.64482,-0.115063705,65.74378,0.25066972,0.08052579,2.2128046,0.0
